timestamp,event_type,application,cpu_pct,ram_pct,hour_slot,extra
2026-03-14 02:05:58.261,mouse_click,WhatsApp,10.9,84.5,02:00,btn:left
2026-03-14 02:06:02.347,mouse_click,WhatsApp,25.0,88.1,02:00,btn:left
2026-03-14 02:06:04.419,scroll,WhatsApp,17.8,88.2,02:00,ticks:5
2026-03-14 02:06:04.452,scroll,WhatsApp,16.7,88.2,02:00,ticks:5
2026-03-14 02:06:04.485,scroll,WhatsApp,12.2,88.2,02:00,ticks:5
2026-03-14 02:06:04.536,scroll,WhatsApp,10.9,88.2,02:00,ticks:5
2026-03-14 02:06:05.526,scroll,WhatsApp,12.7,88.3,02:00,ticks:5
2026-03-14 02:06:05.562,scroll,WhatsApp,33.3,88.3,02:00,ticks:5
2026-03-14 02:06:05.650,scroll,WhatsApp,27.6,88.2,02:00,ticks:5
2026-03-14 02:06:05.741,scroll,WhatsApp,45.4,88.2,02:00,ticks:5
2026-03-14 02:06:05.765,scroll,WhatsApp,37.5,88.2,02:00,ticks:5
2026-03-14 02:06:06.454,scroll,WhatsApp,17.6,88.2,02:00,ticks:5
2026-03-14 02:06:06.486,scroll,WhatsApp,15.9,88.2,02:00,ticks:5
2026-03-14 02:06:06.529,scroll,WhatsApp,37.0,88.2,02:00,ticks:5
2026-03-14 02:06:11.859,idle,WhatsApp,15.7,88.0,02:00,gap:5s
2026-03-14 02:06:15.671,mouse_click,WhatsApp,12.5,87.9,02:00,btn:left
2026-03-14 02:06:16.888,mouse_click,WhatsApp,13.9,87.9,02:00,btn:left
2026-03-14 02:06:18.383,mouse_click,WhatsApp,13.3,87.9,02:00,btn:left
2026-03-14 02:06:19.490,mouse_click,WhatsApp,15.1,88.0,02:00,btn:left
2026-03-14 02:06:23.387,mouse_click,WhatsApp,14.1,88.0,02:00,btn:left
2026-03-14 02:06:28.643,idle,WhatsApp,12.1,88.0,02:00,gap:5s
2026-03-14 02:06:34.349,mouse_click,WhatsApp,8.9,88.0,02:00,btn:left
2026-03-14 02:06:37.524,mouse_click,WhatsApp,16.1,87.1,02:00,btn:left
2026-03-14 02:06:39.675,window_switch,WhatsApp,17.3,87.3,02:00,→ ChatGPT
2026-03-14 02:06:39.675,mouse_click,ChatGPT,17.3,87.3,02:00,btn:left
2026-03-14 02:06:43.205,window_switch,ChatGPT,15.4,87.5,02:00,→ ● analysis.py - attention_pro - Visual Studio Code
2026-03-14 02:06:43.205,mouse_click,● analysis.py - attention_pro - Visual Studio Code,15.4,87.5,02:00,btn:left
2026-03-14 02:06:47.789,window_switch,● analysis.py - attention_pro - Visual Studio Code,17.9,87.5,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:06:47.789,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,17.9,87.5,02:00,btn:left
2026-03-14 02:06:49.596,keyboard,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.8,87.5,02:00,burst:10
2026-03-14 02:06:52.842,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.5,87.1,02:00,btn:left
2026-03-14 02:06:54.350,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,18.7,87.3,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:06:54.350,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,18.7,87.3,02:00,btn:left
2026-03-14 02:06:58.437,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.9,86.8,02:00,burst:10
2026-03-14 02:07:00.389,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.8,86.7,02:00,burst:10
2026-03-14 02:07:08.892,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,13.0,86.5,02:00,gap:5s
2026-03-14 02:07:22.829,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.5,86.4,02:00,burst:10
2026-03-14 02:07:25.019,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.1,86.4,02:00,burst:10
2026-03-14 02:07:27.032,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.7,86.5,02:00,burst:10
2026-03-14 02:07:29.634,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,13.3,86.7,02:00,burst:10
2026-03-14 02:07:31.909,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.4,86.7,02:00,burst:10
2026-03-14 02:07:37.974,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.8,87.3,02:00,→ WhatsApp
2026-03-14 02:07:37.974,idle,WhatsApp,10.8,87.3,02:00,gap:5s
2026-03-14 02:07:48.785,mouse_click,WhatsApp,10.7,87.3,02:00,btn:left
2026-03-14 02:07:51.305,mouse_click,WhatsApp,7.5,87.2,02:00,btn:left
2026-03-14 02:07:56.410,keyboard,WhatsApp,10.3,87.0,02:00,burst:10
2026-03-14 02:07:59.000,scroll,WhatsApp,7.8,86.8,02:00,ticks:5
2026-03-14 02:07:59.029,scroll,WhatsApp,31.2,86.8,02:00,ticks:5
2026-03-14 02:07:59.105,scroll,WhatsApp,14.9,86.8,02:00,ticks:5
2026-03-14 02:07:59.183,scroll,WhatsApp,8.7,86.8,02:00,ticks:5
2026-03-14 02:07:59.871,scroll,WhatsApp,25.8,86.9,02:00,ticks:5
2026-03-14 02:07:59.882,scroll,WhatsApp,33.3,86.9,02:00,ticks:5
2026-03-14 02:07:59.895,scroll,WhatsApp,0.0,86.9,02:00,ticks:5
2026-03-14 02:07:59.908,scroll,WhatsApp,44.4,86.9,02:00,ticks:5
2026-03-14 02:08:00.094,scroll,WhatsApp,30.8,87.0,02:00,ticks:5
2026-03-14 02:08:00.124,scroll,WhatsApp,30.0,87.0,02:00,ticks:5
2026-03-14 02:08:00.165,scroll,WhatsApp,30.8,87.0,02:00,ticks:5
2026-03-14 02:08:01.378,mouse_click,WhatsApp,10.8,87.0,02:00,btn:left
2026-03-14 02:08:02.090,mouse_click,WhatsApp,9.2,86.9,02:00,btn:left
2026-03-14 02:08:03.113,scroll,WhatsApp,8.6,86.9,02:00,ticks:5
2026-03-14 02:08:03.137,scroll,WhatsApp,23.5,87.0,02:00,ticks:5
2026-03-14 02:08:03.175,scroll,WhatsApp,2.7,87.0,02:00,ticks:5
2026-03-14 02:08:09.279,mouse_click,WhatsApp,13.7,87.0,02:00,btn:left
2026-03-14 02:08:11.928,window_switch,WhatsApp,14.0,87.0,02:00,→ ● analysis.py - attention_pro - Visual Studio Code
2026-03-14 02:08:11.928,mouse_click,● analysis.py - attention_pro - Visual Studio Code,14.0,87.0,02:00,btn:left
2026-03-14 02:08:12.932,window_switch,● analysis.py - attention_pro - Visual Studio Code,12.7,87.1,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:08:12.932,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.7,87.1,02:00,btn:left
2026-03-14 02:08:14.448,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.9,87.1,02:00,btn:left
2026-03-14 02:08:19.731,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.7,87.1,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:08:19.731,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,11.7,87.1,02:00,gap:5s
2026-03-14 02:08:44.679,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,13.9,88.4,02:00,btn:left
2026-03-14 02:08:50.142,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.2,86.5,02:00,→ Task Switching
2026-03-14 02:08:50.142,idle,Task Switching,14.2,86.5,02:00,gap:5s
2026-03-14 02:08:57.378,window_switch,Task Switching,15.1,86.2,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:08:57.378,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,15.1,86.2,02:00,btn:left
2026-03-14 02:09:02.799,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.4,85.9,02:00,gap:5s
2026-03-14 02:09:51.134,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.0,87.5,02:00,→ Task View
2026-03-14 02:09:51.134,mouse_click,Task View,14.0,87.5,02:00,btn:left
2026-03-14 02:09:53.176,window_switch,Task View,15.4,87.6,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:09:53.176,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,15.4,87.6,02:00,btn:left
2026-03-14 02:09:57.433,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,14.7,87.6,02:00,btn:left
2026-03-14 02:09:58.549,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,19.1,87.4,02:00,btn:left
2026-03-14 02:10:00.508,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,16.8,87.7,02:00,btn:left
2026-03-14 02:10:03.127,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.0,88.0,02:00,btn:left
2026-03-14 02:10:08.627,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,14.0,88.2,02:00,gap:5s
2026-03-14 02:10:09.448,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.2,88.1,02:00,btn:left
2026-03-14 02:10:12.025,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,17.1,88.1,02:00,→ ChatGPT
2026-03-14 02:10:12.025,mouse_click,ChatGPT,17.1,88.1,02:00,btn:left
2026-03-14 02:10:17.237,window_switch,ChatGPT,13.2,88.2,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:10:17.237,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.2,88.2,02:00,gap:5s
2026-03-14 02:10:18.061,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.0,88.2,02:00,btn:left
2026-03-14 02:10:23.331,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.0,88.2,02:00,gap:5s
2026-03-14 02:10:24.978,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.5,88.2,02:00,btn:left
2026-03-14 02:10:30.281,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.8,88.4,02:00,btn:left
2026-03-14 02:10:34.986,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,14.0,88.3,02:00,btn:left
2026-03-14 02:10:36.644,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,22.6,87.5,02:00,→ ● analysis.py - attention_pro - Visual Studio Code
2026-03-14 02:10:36.644,mouse_click,● analysis.py - attention_pro - Visual Studio Code,22.6,87.5,02:00,btn:left
2026-03-14 02:10:41.498,window_switch,● analysis.py - attention_pro - Visual Studio Code,17.5,87.8,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:10:41.498,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,17.5,87.8,02:00,btn:left
2026-03-14 02:10:45.157,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,15.3,87.9,02:00,btn:left
2026-03-14 02:10:49.094,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,15.2,88.4,02:00,btn:left
2026-03-14 02:10:52.453,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,15.8,86.5,02:00,btn:left
2026-03-14 02:10:55.949,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,11.3,86.5,02:00,btn:left
2026-03-14 02:10:57.785,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,13.8,86.4,02:00,btn:left
2026-03-14 02:10:57.976,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,23.0,86.5,02:00,→ WhatsApp
2026-03-14 02:10:57.976,mouse_click,WhatsApp,23.0,86.5,02:00,btn:left
2026-03-14 02:10:59.941,mouse_click,WhatsApp,20.5,86.6,02:00,btn:left
2026-03-14 02:11:09.849,window_switch,WhatsApp,14.3,85.8,02:00,→ analysis.py - attention_pro - Visual Studio Code
2026-03-14 02:11:09.849,mouse_click,analysis.py - attention_pro - Visual Studio Code,14.3,85.8,02:00,btn:left
2026-03-14 02:11:12.064,window_switch,analysis.py - attention_pro - Visual Studio Code,17.5,86.3,02:00,→ ChatGPT
2026-03-14 02:11:12.064,mouse_click,ChatGPT,17.5,86.3,02:00,btn:left
2026-03-14 02:11:13.458,window_switch,ChatGPT,16.3,86.4,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:11:13.458,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,16.3,86.4,02:00,btn:left
2026-03-14 02:11:17.316,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.7,86.5,02:00,→ analysis.py - attention_pro - Visual Studio Code
2026-03-14 02:11:17.316,mouse_click,analysis.py - attention_pro - Visual Studio Code,12.7,86.5,02:00,btn:left
2026-03-14 02:11:18.426,window_switch,analysis.py - attention_pro - Visual Studio Code,19.9,86.7,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:11:18.426,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,19.9,86.7,02:00,btn:left
2026-03-14 02:11:20.547,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,22.7,86.7,02:00,btn:left
2026-03-14 02:11:25.739,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.9,86.2,02:00,gap:5s
2026-03-14 02:11:28.823,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.4,85.7,02:00,btn:left
2026-03-14 02:11:33.563,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,13.4,85.5,02:00,→ analysis.py - attention_pro - Visual Studio Code
2026-03-14 02:11:33.563,mouse_click,analysis.py - attention_pro - Visual Studio Code,13.4,85.5,02:00,btn:left
2026-03-14 02:11:35.263,window_switch,analysis.py - attention_pro - Visual Studio Code,22.4,83.4,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:11:35.263,mouse_click,dashboard.py - attention_pro - Visual Studio Code,22.4,83.4,02:00,btn:left
2026-03-14 02:11:35.753,keyboard,dashboard.py - attention_pro - Visual Studio Code,14.2,83.1,02:00,burst:10
2026-03-14 02:11:41.092,mouse_click,dashboard.py - attention_pro - Visual Studio Code,15.2,83.6,02:00,btn:left
2026-03-14 02:11:43.370,window_switch,dashboard.py - attention_pro - Visual Studio Code,15.3,83.8,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:11:43.370,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,15.3,83.8,02:00,btn:left
2026-03-14 02:11:48.556,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,15.9,84.0,02:00,gap:5s
2026-03-14 02:11:51.607,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,16.7,83.9,02:00,btn:left
2026-03-14 02:11:54.955,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.5,83.9,02:00,btn:left
2026-03-14 02:11:59.545,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.1,83.9,02:00,btn:left
2026-03-14 02:12:04.927,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.1,83.8,02:00,→ WhatsApp
2026-03-14 02:12:04.927,idle,WhatsApp,12.1,83.8,02:00,gap:5s
2026-03-14 02:12:06.942,keyboard,WhatsApp,14.2,83.5,02:00,burst:10
2026-03-14 02:12:08.331,keyboard,WhatsApp,12.5,83.5,02:00,burst:10
2026-03-14 02:12:10.534,keyboard,WhatsApp,9.8,83.5,02:00,burst:10
2026-03-14 02:12:17.121,idle,WhatsApp,8.9,83.3,02:00,gap:5s
2026-03-14 02:12:18.670,mouse_click,WhatsApp,10.4,83.4,02:00,btn:left
2026-03-14 02:12:20.014,mouse_click,WhatsApp,13.3,83.4,02:00,btn:left
2026-03-14 02:12:21.850,mouse_click,WhatsApp,15.4,83.6,02:00,btn:left
2026-03-14 02:12:26.403,keyboard,WhatsApp,9.0,83.4,02:00,burst:10
2026-03-14 02:12:36.455,window_switch,WhatsApp,9.5,83.5,02:00,→ Task View
2026-03-14 02:12:36.455,idle,Task View,9.5,83.5,02:00,gap:5s
2026-03-14 02:12:37.503,mouse_click,Task View,9.0,83.5,02:00,btn:left
2026-03-14 02:12:42.400,window_switch,Task View,9.7,83.8,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:12:42.400,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.7,83.8,02:00,btn:left
2026-03-14 02:12:47.590,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.3,83.2,02:00,gap:5s
2026-03-14 02:12:49.452,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,6.8,83.2,02:00,btn:left
2026-03-14 02:12:51.559,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.4,83.2,02:00,btn:left
2026-03-14 02:12:54.263,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.3,83.2,02:00,btn:left
2026-03-14 02:12:55.952,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.2,83.3,02:00,btn:left
2026-03-14 02:12:57.529,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.4,83.3,02:00,btn:left
2026-03-14 02:13:02.973,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.5,83.3,02:00,gap:5s
2026-03-14 02:13:12.348,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,6.4,83.4,02:00,btn:left
2026-03-14 02:13:17.812,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,6.8,83.4,02:00,gap:5s
2026-03-14 02:13:19.546,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.4,83.6,02:00,btn:left
2026-03-14 02:13:24.955,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.3,83.9,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:13:24.955,idle,dashboard.py - attention_pro - Visual Studio Code,10.3,83.9,02:00,gap:5s
2026-03-14 02:13:25.610,mouse_click,dashboard.py - attention_pro - Visual Studio Code,10.4,83.9,02:00,btn:left
2026-03-14 02:13:29.603,window_switch,dashboard.py - attention_pro - Visual Studio Code,7.9,83.9,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:13:29.603,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,7.9,83.9,02:00,btn:left
2026-03-14 02:13:31.774,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.4,84.2,02:00,btn:left
2026-03-14 02:13:37.223,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.3,84.1,02:00,gap:5s
2026-03-14 02:13:38.378,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.0,84.1,02:00,btn:left
2026-03-14 02:13:40.115,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.2,84.0,02:00,btn:left
2026-03-14 02:13:43.789,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.6,83.6,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:13:43.789,mouse_click,dashboard.py - attention_pro - Visual Studio Code,10.6,83.6,02:00,btn:left
2026-03-14 02:13:48.947,window_switch,dashboard.py - attention_pro - Visual Studio Code,9.2,82.0,02:00,→ Task Switching
2026-03-14 02:13:48.947,idle,Task Switching,9.2,82.0,02:00,gap:5s
2026-03-14 02:13:52.134,window_switch,Task Switching,8.4,81.9,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:13:52.134,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.4,81.9,02:00,btn:left
2026-03-14 02:13:57.595,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.2,81.7,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:13:57.595,idle,dashboard.py - attention_pro - Visual Studio Code,12.2,81.7,02:00,gap:5s
2026-03-14 02:15:01.473,mouse_click,dashboard.py - attention_pro - Visual Studio Code,8.1,82.6,02:00,btn:left
2026-03-14 02:15:06.832,window_switch,dashboard.py - attention_pro - Visual Studio Code,7.6,82.6,02:00,→ Voice call
2026-03-14 02:15:06.832,idle,Voice call,7.6,82.6,02:00,gap:5s
2026-03-14 02:16:04.014,window_switch,Voice call,9.1,81.7,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:16:04.014,mouse_click,dashboard.py - attention_pro - Visual Studio Code,9.1,81.7,02:00,btn:left
2026-03-14 02:16:09.034,idle,dashboard.py - attention_pro - Visual Studio Code,9.7,82.0,02:00,gap:5s
2026-03-14 02:16:15.719,mouse_click,dashboard.py - attention_pro - Visual Studio Code,12.3,82.0,02:00,btn:left
2026-03-14 02:16:20.724,idle,dashboard.py - attention_pro - Visual Studio Code,9.2,81.9,02:00,gap:5s
2026-03-14 02:16:29.674,mouse_click,dashboard.py - attention_pro - Visual Studio Code,8.9,81.8,02:00,btn:left
2026-03-14 02:16:36.075,window_switch,dashboard.py - attention_pro - Visual Studio Code,8.9,82.0,02:00,→ ● dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:16:36.075,keyboard,● dashboard.py - attention_pro - Visual Studio Code,8.9,82.0,02:00,burst:10
2026-03-14 02:16:41.104,window_switch,● dashboard.py - attention_pro - Visual Studio Code,10.4,82.6,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:16:41.104,idle,dashboard.py - attention_pro - Visual Studio Code,10.4,82.6,02:00,gap:5s
2026-03-14 02:16:50.059,mouse_click,dashboard.py - attention_pro - Visual Studio Code,9.3,82.2,02:00,btn:left
2026-03-14 02:16:54.406,window_switch,dashboard.py - attention_pro - Visual Studio Code,10.8,82.3,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:16:54.406,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.8,82.3,02:00,btn:left
2026-03-14 02:16:58.770,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,11.0,82.5,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:16:58.770,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.0,82.5,02:00,btn:left
2026-03-14 02:17:03.062,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.6,82.2,02:00,btn:left
2026-03-14 02:17:04.463,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,13.4,81.9,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:17:04.463,mouse_click,dashboard.py - attention_pro - Visual Studio Code,13.4,81.9,02:00,btn:left
2026-03-14 02:17:05.275,mouse_click,dashboard.py - attention_pro - Visual Studio Code,9.0,81.8,02:00,btn:left
2026-03-14 02:17:09.617,mouse_click,dashboard.py - attention_pro - Visual Studio Code,7.7,81.6,02:00,btn:left
2026-03-14 02:17:11.353,window_switch,dashboard.py - attention_pro - Visual Studio Code,9.0,81.7,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:17:11.353,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.0,81.7,02:00,btn:left
2026-03-14 02:17:15.831,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.7,81.8,02:00,btn:left
2026-03-14 02:17:19.252,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,6.2,81.8,02:00,btn:left
2026-03-14 02:17:20.044,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.2,81.9,02:00,→ ChatGPT
2026-03-14 02:17:20.044,mouse_click,ChatGPT,10.2,81.9,02:00,btn:left
2026-03-14 02:17:21.010,window_switch,ChatGPT,14.0,82.2,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:17:21.010,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.0,82.2,02:00,btn:left
2026-03-14 02:17:24.114,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,11.7,82.3,02:00,btn:left
2026-03-14 02:17:25.544,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,15.3,82.3,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:17:25.544,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,15.3,82.3,02:00,btn:left
2026-03-14 02:17:29.231,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.4,82.3,02:00,btn:left
2026-03-14 02:17:32.457,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.1,82.2,02:00,btn:left
2026-03-14 02:17:39.302,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,6.4,81.6,02:00,btn:left
2026-03-14 02:17:40.350,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,14.8,82.0,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:17:40.350,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,14.8,82.0,02:00,btn:left
2026-03-14 02:17:41.095,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.4,82.0,02:00,burst:10
2026-03-14 02:17:43.383,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.5,81.9,02:00,btn:left
2026-03-14 02:17:45.154,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.8,81.9,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:17:45.154,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.8,81.9,02:00,btn:left
2026-03-14 02:17:49.034,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.0,82.0,02:00,btn:left
2026-03-14 02:17:54.507,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.4,82.1,02:00,gap:5s
2026-03-14 02:17:59.163,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,6.9,81.8,02:00,btn:left
